44,65,97,255
102,98,112,255
73,113,129,255
137,119,117,255
101,94,91,255
94,70,63,255
102,87,69,255
94,82,79,255
171,135,133,255
123,150,140,255
126,157,154,255
101,107,107,255
35,38,36,255
175,154,150,255
101,93,98,255
124,99,97,255
116,68,65,255
164,138,117,255
76,101,94,255
159,194,195,255
104,107,104,255
133,144,134,255
80,85,84,255
127,117,106,255
119,132,129,255
46,67,74,255
92,88,85,255
78,84,91,255
65,53,54,255
81,80,95,255
43,46,54,255
120,91,71,255
94,98,120,255
114,122,116,255
66,82,91,255
47,50,49,255
83,37,35,255
133,89,91,255
84,84,80,255
61,58,66,255
80,74,70,255
107,82,54,255
88,84,82,255
105,94,94,255
33,31,33,255
86,72,72,255
91,172,210,255
67,77,82,255
47,45,52,255
24,22,25,255
100,105,89,255
72,76,82,255
62,65,67,255
66,48,44,255
182,177,163,255
42,53,77,255
80,99,76,255
60,97,98,255
94,87,89,255
56,73,72,255
92,103,94,255
45,72,70,255
151,114,109,255
40,53,67,255
22,31,49,255
39,41,56,255
77,75,71,255
82,69,68,255
115,127,135,255
55,55,56,255
106,139,131,255
77,85,69,255
172,156,155,255
138,132,141,255
67,56,57,255
94,85,90,255
82,79,77,255
73,63,57,255
131,155,144,255
167,171,166,255
55,76,90,255
120,79,87,255
137,129,126,255
69,68,80,255
106,119,102,255
152,146,148,255
95,79,60,255
188,149,143,255
119,120,103,255
44,41,50,255
142,155,150,255
51,47,59,255
163,133,134,255
116,103,106,255
80,83,85,255
70,83,87,255
117,91,78,255
90,118,116,255
146,103,90,255
119,97,76,255
109,122,96,255
140,61,65,255
71,76,71,255
85,64,72,255
66,66,78,255
136,125,115,255
68,70,80,255
92,101,86,255
75,81,89,255
39,45,47,255
60,65,64,255
61,56,50,255
120,95,70,255
97,104,83,255
84,96,89,255
117,84,83,255
114,92,62,255
104,96,72,255
33,24,30,255
105,104,101,255
56,48,43,255
73,77,90,255
73,81,84,255
96,90,98,255
222,175,173,255
51,80,86,255
42,39,47,255
127,97,95,255
44,47,66,255
131,121,97,255
102,86,85,255
97,61,62,255
67,60,69,255
170,142,118,255
64,53,56,255
122,117,107,255
62,90,85,255
57,57,70,255
85,79,85,255
63,47,55,255
100,101,108,255
66,53,46,255
108,105,107,255
160,130,118,255
43,109,120,255
126,103,109,255
24,59,80,255
197,185,177,255
72,79,64,255
41,24,21,255
73,79,78,255
74,82,78,255
35,28,41,255
122,108,79,255
170,155,145,255
96,104,93,255
116,131,120,255
127,99,99,255
49,26,30,255
50,54,61,255
105,74,67,255
107,87,83,255
214,189,166,255
139,129,110,255
95,97,110,255
113,77,83,255
97,112,104,255
199,163,151,255
147,129,108,255
75,76,75,255
128,106,104,255
53,32,27,255
121,158,148,255
79,82,79,255
92,70,78,255
76,78,91,255
62,63,68,255
54,63,61,255
87,81,65,255
36,32,32,255
144,173,165,255
120,101,72,255
29,61,60,255
77,74,81,255
80,74,71,255
86,119,118,255
95,74,70,255
61,69,68,255
133,105,75,255
89,98,99,255
79,70,69,255
72,85,67,255
114,104,92,255
120,81,82,255
166,135,136,255
145,115,99,255
51,57,65,255
114,110,112,255
66,71,79,255
105,127,124,255
125,115,103,255
111,86,63,255
111,73,69,255
88,105,101,255
144,126,107,255
122,156,150,255
118,98,78,255
59,84,100,255
112,119,107,255
64,80,82,255
36,36,40,255
138,129,96,255
49,51,55,255
96,88,83,255
101,70,61,255
28,33,51,255
43,44,48,255
107,47,48,255
165,159,161,255
134,125,128,255
123,98,82,255
107,109,89,255
47,45,52,255
57,55,62,255
47,52,57,255
137,160,163,255
56,56,49,255
54,26,19,255
77,69,68,255
23,49,36,255
94,96,98,255
76,55,42,255
69,72,75,255
87,93,102,255
80,73,64,255
118,84,57,255
100,92,108,255
94,86,81,255
112,160,161,255
88,96,78,255
70,78,94,255
110,143,137,255
130,101,90,255
66,60,60,255
51,81,96,255
92,104,92,255
103,86,53,255
51,32,54,255
149,162,159,255
212,197,171,255
87,128,139,255
71,83,75,255
189,178,183,255
121,91,93,255
98,73,70,255
151,129,116,255
45,79,92,255
74,76,68,255
129,97,95,255
123,107,95,255
80,97,88,255
124,111,112,255
108,76,60,255
107,111,105,255
48,45,59,255
109,99,80,255
84,62,72,255
106,91,61,255
119,154,148,255
99,126,116,255
91,106,104,255
139,131,114,255
152,150,142,255
102,108,118,255
60,59,63,255
192,170,142,255
38,26,24,255
138,118,104,255
117,101,68,255
85,77,88,255
50,43,38,255
74,78,85,255
97,136,113,255
131,156,144,255
114,129,133,255
98,91,88,255
78,81,87,255
64,69,76,255
100,63,60,255
142,114,103,255
112,98,71,255
95,69,66,255
134,93,67,255
82,80,93,255
113,117,110,255
104,105,122,255
84,77,71,255
141,129,136,255
167,113,118,255
79,90,77,255
119,89,75,255
117,120,109,255
171,129,125,255
72,99,111,255
34,22,18,255
51,62,65,255
135,152,146,255
105,113,89,255
103,74,65,255
119,94,79,255
68,99,96,255
51,42,42,255
65,57,59,255
105,106,124,255
113,105,101,255
135,95,92,255
64,68,61,255
135,122,121,255
142,65,71,255
127,120,123,255
60,73,79,255
47,30,32,255
50,85,85,255
99,68,53,255
203,164,174,255
127,147,145,255
111,94,71,255
82,91,89,255
94,102,80,255
119,92,71,255
128,107,99,255
56,50,56,255
121,96,88,255
36,32,50,255
129,108,124,255
115,74,67,255
61,54,63,255
20,26,37,255
101,121,113,255
108,75,49,255
108,100,90,255
94,53,64,255
81,72,81,255
70,58,67,255
77,70,75,255
62,66,66,255
95,88,81,255
131,164,158,255
81,55,48,255
87,116,119,255
53,47,55,255
121,116,100,255
103,62,48,255
76,117,106,255
119,106,93,255
62,53,57,255
95,101,110,255
52,57,72,255
51,41,54,255
96,100,101,255
61,43,49,255
99,71,75,255
110,104,86,255
80,70,76,255
108,98,102,255
108,79,76,255
122,125,118,255
97,94,90,255
89,100,112,255
125,137,123,255
179,170,163,255
71,62,64,255
112,48,46,255
120,116,124,255
27,19,21,255
37,48,45,255
76,75,63,255
94,129,132,255
107,95,85,255
181,208,198,255
91,96,101,255
60,68,78,255
59,49,51,255
114,85,75,255
58,65,68,255
181,180,158,255
93,84,100,255
80,82,93,255
83,82,93,255
125,116,84,255
81,76,63,255
66,35,26,255
109,104,103,255
118,130,123,255
74,90,78,255
177,138,133,255
100,103,103,255
32,36,42,255
91,104,96,255
100,94,96,255
92,55,24,255
111,88,68,255
119,110,118,255
75,54,43,255
97,77,59,255
54,69,67,255
56,77,72,255
20,55,67,255
63,58,59,255
116,100,101,255
99,62,50,255
72,110,115,255
32,43,52,255
66,63,67,255
76,71,68,255
103,89,68,255
119,109,101,255
69,70,76,255
90,112,100,255
74,108,106,255
112,105,94,255
89,99,90,255
39,75,78,255
117,87,68,255
76,124,120,255
96,90,84,255
33,33,28,255
50,58,69,255
59,63,75,255
119,113,118,255
129,168,158,255
84,109,102,255
115,97,106,255
100,93,101,255
51,39,34,255
106,121,126,255
67,40,48,255
84,78,72,255
110,147,140,255
67,59,73,255
98,52,61,255
111,116,94,255
93,85,80,255
77,69,76,255
153,130,97,255
149,178,169,255
32,37,45,255
100,92,90,255
34,46,46,255
48,46,51,255
71,65,69,255
95,78,87,255
217,190,184,255
30,65,80,255
65,81,81,255
49,29,36,255
161,151,158,255
74,89,104,255
110,103,104,255
71,71,82,255
103,116,69,255
110,115,119,255
115,84,58,255
53,41,48,255
92,102,78,255
81,74,76,255
128,144,140,255
107,78,69,255
104,113,101,255
61,87,79,255
98,91,93,255
99,119,102,255
120,141,134,255
88,39,42,255
116,113,109,255
139,166,174,255
96,99,114,255
123,146,136,255
126,92,71,255
120,122,117,255
61,68,75,255
171,188,176,255
76,77,79,255
89,43,38,255
85,87,86,255
51,56,63,255
130,107,69,255
111,106,109,255
53,43,40,255
53,62,66,255
41,30,34,255
60,82,102,255
138,142,125,255
135,132,107,255
155,135,120,255
55,106,102,255
104,134,127,255
89,109,100,255
105,113,97,255
147,39,21,255
89,55,43,255
68,61,63,255
134,165,169,255
123,90,83,255
49,77,82,255
33,46,56,255
98,95,89,255
56,69,68,255
116,120,102,255
59,23,25,255
54,42,58,255
67,61,62,255
62,73,68,255
127,127,115,255
58,50,47,255
68,60,61,255
35,35,43,255
124,121,109,255
85,90,89,255
93,126,127,255
73,64,78,255
100,69,41,255
91,86,96,255
108,97,86,255
173,209,204,255
89,70,60,255
94,74,73,255
102,139,133,255
110,93,80,255
56,41,35,255
54,49,67,255
112,135,127,255
151,182,174,255
123,75,56,255
63,59,82,255
123,112,120,255
50,45,53,255
58,55,60,255
55,55,63,255
54,56,78,255
125,110,101,255
149,179,174,255
97,80,94,255
109,74,58,255
165,196,200,255
197,177,174,255
113,106,106,255
108,121,122,255
132,151,141,255
79,104,115,255
77,74,90,255
50,48,58,255
114,119,104,255
31,95,117,255
67,64,72,255
136,133,118,255
88,91,94,255
59,90,107,255
72,56,43,255
113,138,118,255
205,184,186,255
147,170,162,255
122,101,85,255
80,72,65,255
84,82,95,255
33,32,32,255
129,114,119,255
118,145,127,255
67,64,78,255
112,141,140,255
64,63,69,255
143,107,104,255
116,103,90,255
113,134,127,255
97,91,82,255
55,44,49,255
45,73,63,255
44,48,57,255
87,82,97,255
173,210,210,255
104,85,92,255
193,166,151,255
43,78,84,255
80,91,89,255
192,174,156,255
66,64,71,255
33,68,85,255
72,69,67,255
69,62,74,255
121,141,131,255
32,44,53,255
43,38,35,255
84,59,45,255
189,209,200,255
114,153,148,255
137,171,162,255
95,101,87,255
63,55,70,255
79,71,76,255
177,172,173,255
83,67,58,255
165,142,139,255
52,83,70,255
145,182,179,255
178,140,137,255
83,79,79,255
71,81,83,255
137,122,133,255
95,107,83,255
167,132,113,255
92,89,95,255
86,88,93,255
200,235,236,255
34,43,45,255
88,82,71,255
89,62,71,255
80,95,95,255
57,60,66,255
23,23,29,255
117,98,93,255
127,156,148,255
87,110,107,255
81,96,97,255
114,154,147,255
81,86,83,255
181,227,230,255
182,151,145,255
27,54,41,255
69,75,83,255
70,77,71,255
38,43,52,255
124,108,107,255
211,151,143,255
165,194,188,255
55,49,55,255
50,44,56,255
55,60,67,255
132,146,134,255
121,159,155,255
92,75,68,255
84,34,28,255
140,127,114,255
107,113,91,255
77,65,62,255
49,76,78,255
121,118,105,255
118,105,84,255
32,40,44,255
185,194,182,255
117,113,103,255
35,38,31,255
131,119,104,255
45,47,40,255
66,107,113,255
115,128,129,255
99,83,77,255
53,34,15,255
54,117,117,255
107,78,67,255
86,82,88,255
117,106,85,255
63,86,88,255
47,59,55,255
42,76,83,255
81,87,95,255
126,115,118,255
68,65,74,255
98,106,82,255
110,101,111,255
106,88,65,255
57,48,67,255
99,112,94,255
49,29,34,255
114,127,125,255
93,93,88,255
92,108,109,255
183,147,134,255
32,35,55,255
39,48,73,255
117,103,81,255
76,69,67,255
81,85,63,255
81,83,84,255
73,69,68,255
74,82,81,255
47,50,67,255
42,56,59,255
107,80,56,255
121,99,115,255
63,57,58,255
41,38,38,255
109,84,67,255
167,174,157,255
227,188,178,255
151,143,161,255
68,68,70,255
60,56,73,255
169,140,124,255
118,148,143,255
191,152,140,255
78,125,123,255
105,106,98,255
65,66,62,255
67,124,136,255
207,179,173,255
112,112,116,255
38,68,65,255
